ID,Client_Income,Child_Count,Credit_Amount,Loan_Annuity,Age_Days,Employed_Days,Default
12186979,22500.0,0.0,87415.2,4657.05,19778.0,786.0,0
12193562,15750.0,0.0,26955.0,1376.1,14926.0,1701.0,0
12207111,45000.0,0.0,56819.7,4502.25,12392.0,4466.0,0
12107646,11700.0,0.0,90000.0,4595.4,12516.0,1058.0,0
12219833,22500.0,0.0,50849.55,2609.1,13337.0,2484.0,0
12121812,14850.0,0.0,90000.0,3245.85,19738.0,1877.0,0
12205358,20250.0,0.0,67500.0,3674.7,16528.0,792.0,1
12144948,10350.0,0.0,24727.5,1611.9,12121.0,127.0,0
12163202,36000.0,1.0,18000.0,900.0,15635.0,197.0,0
12196441,27000.0,0.0,29851.2,1943.55,20921.0,985.0,0
12178917,13500.0,0.0,28440.0,1645.65,23957.0,12545.0,0
12199962,18000.0,0.0,135000.0,4692.6,17812.0,8947.0,0
12161715,13500.0,1.0,128079.45,4245.75,11832.0,1055.0,0
12175261,21600.0,0.0,135000.0,3712.5,17770.0,1600.0,0
12116885,9450.0,0.0,22950.0,1813.05,11806.0,842.0,0
12115965,11700.0,0.0,45000.0,2188.8,18378.0,885.0,0
12201482,13500.0,1.0,13752.0,668.7,14489.0,857.0,0
12206666,20250.0,0.0,81000.0,2882.7,16269.0,4946.0,0
12173204,11700.0,1.0,49752.0,2638.8,9936.0,267.0,0
12209911,18000.0,0.0,78192.0,4365.9,14236.0,1774.0,0
12128649,11250.0,0.0,26955.0,1200.15,18688.0,5709.0,0
12201114,15750.0,1.0,27000.0,1350.0,8312.0,1263.0,0
12206739,22500.0,0.0,56387.7,2892.15,19668.0,3107.0,1
12107141,9000.0,1.0,22500.0,1107.45,14209.0,1805.0,0
12171795,15750.0,0.0,58222.8,1601.1,9393.0,1118.0,0
12101271,11250.0,0.0,51750.0,1650.6,21525.0,339.0,0
12164563,8100.0,1.0,31405.5,1396.35,11168.0,604.0,0
12148088,12150.0,2.0,13626.0,846.45,15745.0,858.0,0
12100554,15750.0,0.0,107820.0,3152.25,20452.0,6424.0,0
12170809,15750.0,0.0,60147.0,3276.0,10648.0,115.0,0
12131020,22500.0,0.0,26064.0,2670.75,15714.0,4748.0,0
12192454,13500.0,1.0,28440.0,2259.9,13905.0,3771.0,0
12177545,12150.0,0.0,33994.8,2630.7,12590.0,3052.0,0
12186789,18000.0,0.0,57714.75,2458.35,19057.0,1018.0,0
12158808,28800.0,1.0,67500.0,5059.8,16928.0,8550.0,0
12153113,6750.0,0.0,31410.0,1242.0,18730.0,349.0,0
12213739,18000.0,0.0,68850.0,2485.8,17602.0,2047.0,0
12153789,31500.0,0.0,25470.0,2532.15,10868.0,1971.0,0
12194900,18000.0,1.0,30564.0,3304.35,15696.0,1293.0,0
12221646,9000.0,0.0,29432.25,1702.35,10174.0,1672.0,0
12161772,15750.0,2.0,104256.0,3286.35,10740.0,3761.0,0
12135505,31500.0,0.0,47250.0,4841.55,14357.0,2596.0,0
12125549,17550.0,0.0,60147.0,3276.0,15022.0,1137.0,0
12215027,17100.0,1.0,54373.5,2628.9,14173.0,1616.0,0
12146760,11250.0,1.0,20250.0,1012.5,10391.0,3102.0,0
12162668,13500.0,0.0,103500.0,3039.3,16849.0,3680.0,0
12204379,21600.0,1.0,171483.3,5973.75,17728.0,582.0,0
12205092,11250.0,0.0,13500.0,675.0,20727.0,3872.0,0
12213738,22500.0,0.0,53420.4,5085.0,21706.0,13643.0,0
12102731,9450.0,0.0,88884.0,2950.65,20096.0,11821.0,0
12173079,17695.8,0.0,50992.2,4816.8,15953.0,1730.0,0
12202311,9000.0,1.0,27000.0,1350.0,14956.0,527.0,0
12101741,9000.0,0.0,102429.0,3007.8,11345.0,1246.0,0
12165384,4500.0,0.0,117900.0,3358.8,15616.0,106.0,1
12142218,13500.0,0.0,26955.0,1930.05,16948.0,1843.0,1
12109709,11250.0,0.0,80865.0,2621.7,9020.0,920.0,0
12143181,22500.0,0.0,152045.1,4023.9,22217.0,2298.0,0
12195938,22500.0,0.0,94858.2,2786.4,17063.0,185.0,0
12156261,27000.0,2.0,128835.0,3766.95,17764.0,207.0,0
12106673,16200.0,2.0,49500.0,2475.0,14327.0,2012.0,0
12126528,15750.0,0.0,52128.0,2827.8,10368.0,1009.0,0
12215973,20250.0,0.0,47717.55,4648.5,16956.0,5507.0,0
12173757,15750.0,0.0,25373.7,2509.65,18908.0,1289.0,0
12123299,9000.0,2.0,67500.0,3260.25,12916.0,561.0,0
12201318,13500.0,0.0,118396.35,3474.9,14759.0,558.0,0
12178746,10350.0,0.0,27000.0,1350.0,14452.0,221.0,0
12125640,22500.0,0.0,80865.0,2621.7,12944.0,5052.0,0
12147325,13500.0,0.0,18000.0,900.0,11163.0,1144.0,0
12207433,18000.0,0.0,25470.0,2886.75,15432.0,3147.0,0
12187963,11250.0,2.0,18000.0,900.0,17002.0,464.0,0
12130160,31500.0,1.0,59301.0,1746.9,13575.0,2393.0,0
12141146,9000.0,2.0,90661.5,3541.5,11911.0,1103.0,1
12201252,13500.0,0.0,54132.3,2776.95,19231.0,4618.0,0
12213537,27000.0,1.0,75519.0,3855.6,14687.0,3161.0,0
12181675,24750.0,2.0,47376.0,4867.65,11481.0,1643.0,0
12178777,22500.0,2.0,61996.5,1648.35,12976.0,3970.0,0
12157063,14400.0,0.0,47376.0,4685.85,19418.0,10233.0,0
12121333,22500.0,0.0,134100.0,3933.9,16427.0,2704.0,0
12111103,13500.0,2.0,26955.0,2129.4,13028.0,1253.0,1
12104573,11250.0,0.0,12735.0,1317.6,21701.0,3713.0,0
12159133,11250.0,0.0,80865.0,2621.7,18468.0,6052.0,0
12137052,15750.0,0.0,125640.0,3686.4,21126.0,1403.0,1
12109271,11250.0,1.0,25470.0,1671.3,9915.0,786.0,0
12169318,27000.0,0.0,157500.0,4605.3,18804.0,2920.0,0
12169334,12600.0,0.0,16810.2,1675.35,18877.0,860.0,0
12102403,9000.0,0.0,154602.0,4264.2,20847.0,777.0,0
12192816,27000.0,0.0,47250.0,4603.05,22075.0,8743.0,0
12127847,8100.0,0.0,45000.0,4859.55,16628.0,2061.0,0
12199099,11250.0,1.0,103583.25,3354.3,16643.0,685.0,0
12124296,13500.0,0.0,91089.0,2951.55,16828.0,4779.0,0
12220402,6750.0,1.0,18000.0,900.0,13687.0,1177.0,0
12131553,12150.0,0.0,50849.55,2167.2,8149.0,1442.0,0
12146194,13500.0,0.0,18868.5,976.05,14990.0,8229.0,0
12106907,18000.0,0.0,57340.8,1908.0,17361.0,3503.0,0
12116620,18000.0,0.0,62218.8,2247.75,16492.0,386.0,0
12198613,15750.0,0.0,165134.7,4369.05,18149.0,1576.0,0
12140719,6840.0,2.0,16351.2,1291.5,15990.0,404.0,0
12121155,22500.0,0.0,97350.3,4970.7,17330.0,1951.0,0
12166717,11250.0,2.0,32157.45,2553.75,12360.0,284.0,0
12107178,27000.0,0.0,81000.0,4050.0,19531.0,2300.0,0
12194873,9000.0,0.0,45000.0,2188.8,18742.0,584.0,0
12103016,22500.0,1.0,54504.0,3962.7,11172.0,1742.0,0
12131636,20250.0,0.0,35553.6,1874.25,9751.0,766.0,0
12103130,6750.0,1.0,15750.0,787.5,12173.0,3380.0,0
12209747,36000.0,0.0,48478.95,2958.75,9171.0,1083.0,0
12183936,13500.0,1.0,47376.0,5115.15,10232.0,1379.0,0
12131502,15750.0,0.0,54449.1,1756.35,16509.0,2013.0,0
12183309,13500.0,1.0,36489.6,1876.05,13745.0,2352.0,0
12123245,15750.0,1.0,81666.0,3177.45,17189.0,658.0,1
12133872,13500.0,1.0,31276.8,2237.4,16403.0,120.0,0
12106836,18000.0,1.0,64692.0,2099.7,18190.0,2909.0,0
12115303,13950.0,0.0,33300.0,1819.35,10956.0,1981.0,0
12174241,13950.0,0.0,80865.0,2608.65,12007.0,345.0,0
12221774,15750.0,1.0,33183.45,1474.65,11989.0,1511.0,1
12184706,22500.0,0.0,57340.8,2072.7,18433.0,4058.0,0
12132311,10800.0,0.0,38152.8,1451.25,19915.0,9200.0,0
12207988,13500.0,0.0,54504.0,2054.7,13607.0,3029.0,0
12141847,22500.0,0.0,74700.0,7092.45,10740.0,2067.0,0
12135039,12600.0,0.0,18000.0,900.0,11056.0,525.0,0
12202737,41400.0,0.0,225000.0,6835.05,20786.0,1447.0,0
12198676,20250.0,0.0,67500.0,3260.25,9360.0,567.0,0
12165136,13500.0,0.0,15926.4,927.0,15896.0,5674.0,1
12158220,18000.0,0.0,135000.0,6750.0,9678.0,116.0,0
12171715,15750.0,0.0,23985.0,2336.4,19915.0,6693.0,0
12156493,13500.0,0.0,45000.0,2753.1,16405.0,2932.0,0
12104657,9000.0,0.0,45000.0,2441.25,11160.0,1904.0,0
12206980,3825.0,0.0,45450.0,1466.1,19826.0,3454.0,0
12108740,6750.0,0.0,45000.0,2719.35,8757.0,618.0,0
12202616,58500.0,0.0,112500.0,10959.75,14172.0,4701.0,0
12181698,9000.0,0.0,107820.0,3491.1,19770.0,2956.0,0
12144543,31500.0,0.0,45000.0,4846.5,17224.0,2809.0,0
12118394,20250.0,0.0,59850.0,2149.65,14001.0,1382.0,0
12163572,12150.0,0.0,20250.0,1012.5,14447.0,2447.0,0
12108811,18000.0,1.0,49455.0,3964.95,10790.0,391.0,0
12111967,7650.0,0.0,22500.0,1125.0,7766.0,807.0,0
12216223,22500.0,0.0,217310.85,6836.4,9772.0,2525.0,0
12133563,16650.0,0.0,90000.0,2644.65,10455.0,831.0,0
12165587,11250.0,0.0,84095.1,3576.15,19469.0,1022.0,0
12159508,8100.0,0.0,45450.0,2199.6,17659.0,824.0,1
12121326,16650.0,0.0,71642.7,5673.15,13087.0,755.0,1
12165847,22500.0,0.0,83070.9,3091.5,10528.0,862.0,0
12214139,31500.0,0.0,131211.0,5572.35,14599.0,3816.0,0
12135715,22500.0,1.0,51477.75,3673.8,14637.0,3427.0,0
12172799,5400.0,1.0,20250.0,1012.5,9228.0,171.0,0
12205750,13500.0,1.0,100692.0,4279.05,17387.0,630.0,0
12107827,30600.0,1.0,54504.0,2664.0,10308.0,1424.0,0
12210184,22500.0,0.0,22500.0,1125.0,15776.0,340.0,0
12162070,10800.0,1.0,67500.0,3260.25,14477.0,1637.0,0
12128967,20250.0,0.0,45000.0,2512.8,10475.0,620.0,0
12129106,42750.0,2.0,50992.2,5159.25,14551.0,516.0,0
12217639,27000.0,0.0,81404.1,2393.1,12936.0,4805.0,0
12220159,16650.0,0.0,30600.0,2057.85,17222.0,2588.0,0
12176530,22500.0,0.0,108221.4,3038.85,16507.0,3700.0,0
12146677,9000.0,2.0,27000.0,1350.0,15429.0,1712.0,0
12114294,8550.0,0.0,20250.0,1012.5,15984.0,2088.0,0
12215228,9450.0,2.0,15282.0,1617.75,12316.0,123.0,0
12212766,31500.0,0.0,71064.0,7475.4,15525.0,200.0,0
12215864,11250.0,0.0,22500.0,1359.45,14638.0,1549.0,0
12151570,22500.0,1.0,35100.0,1804.95,15578.0,2151.0,0
12188164,24750.0,0.0,91224.0,5346.9,22443.0,3169.0,0
12114055,15750.0,0.0,31343.85,2913.3,11161.0,173.0,0
12189641,11250.0,1.0,70083.0,2728.35,10412.0,911.0,0
12151286,22500.0,0.0,27000.0,1350.0,19127.0,338.0,0
12204947,13500.0,0.0,13500.0,675.0,16751.0,2600.0,0
12141024,5620.95,0.0,54000.0,2331.0,8127.0,92.0,0
12191968,13500.0,1.0,22500.0,2683.35,15689.0,3119.0,0
12116723,8550.0,0.0,13500.0,1072.8,8440.0,194.0,0
12212952,20250.0,0.0,40333.05,2708.1,10313.0,795.0,0
12109768,27000.0,0.0,107100.0,5453.55,16456.0,1306.0,0
12163584,9000.0,0.0,13500.0,675.0,15527.0,8132.0,0
12143220,27000.0,2.0,134550.0,4459.5,14376.0,2436.0,0
12209686,7650.0,1.0,56880.0,1642.95,10192.0,323.0,0
12137728,45000.0,0.0,180000.0,6269.85,19514.0,3378.0,0
12193587,22500.0,1.0,67500.0,4911.75,18913.0,4727.0,1
12112871,11250.0,0.0,11250.0,1112.4,16598.0,8422.0,0
12180738,18000.0,0.0,90000.0,4608.45,18816.0,2056.0,0
12170512,13500.0,0.0,94230.0,3052.8,16756.0,264.0,0
12195793,15750.0,0.0,67500.0,6929.55,16625.0,2011.0,0
12221481,6750.0,1.0,30522.15,1435.95,10112.0,1334.0,0
12159342,11700.0,0.0,54504.0,2067.75,16445.0,340.0,1
12201556,12600.0,0.0,33750.0,1687.5,11554.0,2853.0,0
12113566,15750.0,0.0,27000.0,1350.0,10860.0,3503.0,0
12157398,13500.0,0.0,103583.25,3041.55,16092.0,1939.0,1
12218178,15750.0,0.0,24727.5,1733.85,20811.0,9280.0,0
12192617,13500.0,1.0,105644.7,3101.85,15587.0,1051.0,0
12101910,15750.0,0.0,125865.0,5345.55,22176.0,649.0,0
12204204,15750.0,2.0,25470.0,2025.0,18421.0,2327.0,1
12128985,27000.0,1.0,80865.0,2608.65,13366.0,3436.0,0
12201248,24750.0,0.0,88884.0,3205.35,17730.0,1050.0,0
12133007,13500.0,0.0,103068.0,6599.7,14515.0,1416.0,0
12102211,15750.0,0.0,15750.0,867.15,8563.0,791.0,0
12194551,24750.0,0.0,107820.0,2857.05,19840.0,519.0,0
12175745,20250.0,1.0,49535.1,5012.55,14009.0,3249.0,0
12159727,17550.0,0.0,49053.6,2299.5,15320.0,2895.0,1
12153989,22500.0,0.0,106159.95,3117.15,8675.0,286.0,1
12186457,9000.0,1.0,27000.0,1477.8,15715.0,1368.0,0
12170670,18000.0,0.0,54504.0,2540.7,19236.0,7186.0,0
12134221,15750.0,1.0,80865.0,2621.7,18007.0,748.0,0
12175386,11250.0,1.0,22752.0,1305.9,16035.0,3932.0,0
12200548,9000.0,0.0,27846.0,2094.75,10047.0,357.0,0
12192445,14400.0,0.0,90000.0,4329.9,18434.0,2847.0,0
12132896,19350.0,0.0,134550.0,4521.6,20168.0,2485.0,0
12112801,15750.0,0.0,22500.0,1125.0,17208.0,2499.0,1
12219737,15750.0,1.0,47404.8,1867.95,13490.0,395.0,0
12180928,11250.0,2.0,44776.8,4441.5,14399.0,2942.0,0
12123272,6750.0,2.0,26368.65,1729.8,13716.0,691.0,0
12191583,15750.0,0.0,119250.0,3499.65,10106.0,1360.0,0
12172569,15750.0,1.0,67500.0,1973.7,14587.0,6735.0,0
12166103,15750.0,0.0,49752.0,3930.75,17722.0,2417.0,0
12137964,11250.0,0.0,18000.0,900.0,8569.0,1131.0,1
12158940,27000.0,0.0,85500.0,4126.05,14474.0,3798.0,1
12179345,29250.0,1.0,9594.0,1017.9,16653.0,830.0,0
12108369,11250.0,0.0,45000.0,5353.65,10896.0,352.0,1
12172964,14674.95,1.0,107820.0,2844.0,11223.0,202.0,0
12126261,27000.0,0.0,50850.0,2041.2,13768.0,1583.0,0
12132470,9900.0,1.0,32702.4,1245.6,10989.0,1518.0,0
12178241,15750.0,1.0,67950.0,3807.0,13331.0,3132.0,0
12188044,7650.0,0.0,67500.0,2437.65,17939.0,2307.0,0
12195062,8100.0,0.0,67500.0,2177.55,17184.0,2047.0,0
12184156,16200.0,0.0,54449.1,1769.4,17001.0,1383.0,0
12171135,14400.0,0.0,45000.0,3057.3,17516.0,321.0,1
12204337,11250.0,1.0,67500.0,1986.75,14417.0,723.0,0
12167502,22500.0,2.0,107820.0,3491.1,13795.0,254.0,0
12181591,15750.0,2.0,101195.55,4176.0,11871.0,2609.0,0
12126208,10350.0,0.0,32702.4,2142.0,14571.0,2591.0,0
12143227,10800.0,0.0,27000.0,2563.2,21798.0,3785.0,0
12207870,22500.0,2.0,145104.75,6001.2,15649.0,5672.0,0
12151644,9000.0,0.0,21564.0,1169.55,13975.0,1287.0,0
12185224,9000.0,1.0,21987.0,850.5,12213.0,498.0,0
12200489,15750.0,0.0,101250.0,2973.6,16617.0,334.0,0
12202819,21600.0,1.0,54504.0,3043.35,16508.0,2338.0,0
12160212,16650.0,0.0,147902.4,4337.55,11303.0,2291.0,0
12174673,36000.0,2.0,192179.7,5839.65,13473.0,2450.0,0
12165896,15750.0,1.0,37800.0,2556.9,16253.0,591.0,1
12102262,13950.0,0.0,44776.8,2583.45,23040.0,664.0,0
12157070,13500.0,0.0,45238.5,2767.5,18432.0,1669.0,0
12191295,11250.0,0.0,18000.0,900.0,14975.0,1300.0,0
12124975,22500.0,0.0,67500.0,2677.05,19653.0,8262.0,0
12201162,22500.0,0.0,114750.0,3368.25,13224.0,233.0,0
12187337,13500.0,2.0,80865.0,2983.95,13168.0,3536.0,0
12146502,9000.0,1.0,27627.75,1183.5,15552.0,845.0,0
12117410,18000.0,0.0,67500.0,2938.05,8296.0,430.0,0
12176106,15750.0,0.0,27000.0,1464.75,9698.0,396.0,0
12135873,27000.0,0.0,122301.0,5194.8,19135.0,564.0,0
12125847,10350.0,1.0,18000.0,900.0,12489.0,877.0,0
12148381,18000.0,0.0,84095.1,3576.15,15590.0,2632.0,0
12171466,15750.0,0.0,130500.0,3815.55,17613.0,4974.0,0
12167509,20250.0,0.0,100692.0,4279.05,18474.0,229.0,0
12107404,11250.0,2.0,13500.0,675.0,10638.0,230.0,0
12180948,18000.0,0.0,121620.15,3936.15,14315.0,1201.0,0
12183458,18000.0,0.0,27106.65,1940.85,8497.0,293.0,0
12126863,13500.0,3.0,105300.0,3078.9,13012.0,1940.0,0
12161494,15750.0,0.0,78192.0,3457.35,19510.0,2271.0,0
12132540,11250.0,0.0,38250.0,3034.8,11383.0,1097.0,0
12114816,18000.0,0.0,60415.2,2919.6,15676.0,2703.0,0
12163424,20250.0,0.0,67950.0,1986.75,17718.0,733.0,0
12186786,11250.0,0.0,18000.0,1951.65,8920.0,512.0,0
12208324,15750.0,0.0,48564.0,3906.9,10244.0,667.0,0
12103722,13500.0,0.0,18000.0,900.0,7778.0,146.0,0
12147962,27000.0,0.0,11992.5,1285.2,8653.0,2088.0,0
12199636,8100.0,0.0,62553.6,2080.35,19127.0,2320.0,0
12109027,18000.0,0.0,103500.0,4398.3,19550.0,4856.0,0
12152619,9000.0,0.0,65770.2,2134.35,15322.0,4766.0,0
12173078,9000.0,0.0,31500.0,2291.85,15405.0,1128.0,1
12117481,18000.0,0.0,45000.0,2097.9,12435.0,1648.0,0
12217432,11250.0,0.0,18000.0,900.0,8780.0,897.0,0
12125426,13500.0,0.0,27000.0,1350.0,10764.0,2155.0,0
12200380,13500.0,1.0,67500.0,3459.6,18828.0,1778.0,0
12142325,9000.0,1.0,27000.0,1350.0,19913.0,11548.0,0
12142006,20700.0,1.0,35807.4,1840.95,11805.0,454.0,0
12199166,8100.0,0.0,27627.75,1183.5,21875.0,6835.0,0
12180251,58500.0,0.0,186280.2,7700.4,12132.0,1614.0,0
12165917,22500.0,0.0,64008.0,3126.15,10251.0,1156.0,0
12215842,13500.0,3.0,35553.6,1619.55,13203.0,781.0,0
12212022,18000.0,0.0,18000.0,900.0,9218.0,55.0,0
12105651,11250.0,0.0,24876.0,2826.45,17977.0,1334.0,0
12117057,11250.0,0.0,21150.0,1147.05,11543.0,974.0,1
12221744,13500.0,0.0,50849.55,2167.2,18524.0,642.0,0
12115739,10350.0,0.0,80865.0,2621.7,18771.0,3385.0,0
12144129,9000.0,0.0,16173.0,1496.25,12735.0,437.0,0
12153355,27000.0,0.0,130161.15,5527.8,20992.0,2299.0,0
12212575,9000.0,0.0,29851.2,3180.15,18549.0,3104.0,0
12218127,9000.0,0.0,13500.0,675.0,21335.0,1255.0,0
12210431,45000.0,0.0,83538.0,4270.95,12440.0,142.0,1
12205591,9000.0,3.0,71100.0,2078.55,12089.0,287.0,0
12173554,22500.0,0.0,111384.0,5358.6,10109.0,2136.0,0
12110970,18900.0,1.0,100692.0,5154.3,13732.0,1152.0,0
12214877,11250.0,1.0,10945.35,1191.6,10478.0,2753.0,0
12217263,13500.0,1.0,18000.0,900.0,9249.0,206.0,0
12221524,9450.0,1.0,67967.1,3282.75,20094.0,12250.0,0
12186648,15750.0,2.0,40324.95,1533.15,12234.0,3443.0,0
12198468,20250.0,3.0,30813.3,1684.35,14119.0,4499.0,1
12135478,36000.0,1.0,58500.0,1886.85,11976.0,4282.0,0
12140960,16650.0,0.0,24750.0,2548.8,17673.0,2310.0,0
12159937,9000.0,0.0,26955.0,1141.65,17754.0,9198.0,0
12177788,11250.0,0.0,31343.85,2016.0,14085.0,97.0,0
12203624,40500.0,1.0,75519.0,3645.9,15164.0,1427.0,0
12121462,13500.0,1.0,57607.2,2685.6,12125.0,947.0,0
12149440,6300.0,0.0,88884.0,3205.35,17770.0,775.0,0
12193775,25200.0,0.0,154602.0,4520.25,17490.0,6551.0,0
12221573,10350.0,0.0,20250.0,1012.5,14443.0,6287.0,0
12163446,27000.0,0.0,75519.0,3855.6,10458.0,962.0,0
12196349,18000.0,0.0,44805.6,1701.9,19796.0,1712.0,1
12104624,22500.0,2.0,47779.2,1273.05,14337.0,1144.0,0
12209400,5850.0,2.0,21564.0,1142.1,11506.0,621.0,1
12113258,6750.0,0.0,70484.4,3279.15,16522.0,1261.0,0
12213120,11250.0,0.0,76022.55,3233.7,18108.0,361.0,0
12178682,9000.0,0.0,58500.0,1899.9,20544.0,9164.0,0
12111445,7200.0,2.0,90000.0,3813.3,11528.0,356.0,0
12128709,24750.0,0.0,59256.0,3593.7,9927.0,817.0,1
12188510,10350.0,2.0,31405.5,1616.4,12481.0,4622.0,0
12204978,20925.0,1.0,31405.5,1468.35,9857.0,1582.0,0
12148926,36000.0,1.0,102474.0,5232.15,14231.0,3218.0,0
12173028,24750.0,0.0,24750.0,1997.1,8894.0,498.0,0
12103033,13500.0,0.0,45000.0,2356.2,9819.0,1112.0,0
12174133,15750.0,1.0,67500.0,2190.6,13248.0,2338.0,0
12120427,20700.0,0.0,58500.0,2925.0,21245.0,3910.0,0
12216980,11250.0,0.0,22500.0,848.25,17274.0,1975.0,0
12167714,22500.0,0.0,54229.5,3126.15,16100.0,4124.0,0
12182911,40500.0,0.0,90450.0,3832.2,17192.0,5385.0,0
12154839,33750.0,3.0,199355.4,6838.65,15032.0,901.0,0
12115861,25650.0,1.0,22500.0,1777.5,10440.0,1481.0,1
12195243,11250.0,0.0,18000.0,900.0,8200.0,344.0,0
12213082,21150.0,1.0,139141.8,3683.25,15222.0,1282.0,1
12112825,13500.0,0.0,52128.0,2308.95,16985.0,4003.0,0
12187844,11250.0,0.0,95657.4,4335.75,12170.0,2680.0,0
12183136,19350.0,0.0,13500.0,675.0,8075.0,340.0,1
12159919,13500.0,0.0,49000.5,2658.15,8413.0,225.0,0
12189564,18000.0,0.0,18000.0,900.0,12848.0,107.0,0
12133082,9000.0,0.0,25889.85,1417.5,15945.0,84.0,0
12148072,11250.0,0.0,34826.4,3669.75,10872.0,1769.0,1
12182772,29250.0,0.0,78192.0,5238.45,14555.0,1433.0,0
12118583,18000.0,0.0,67950.0,4572.45,14514.0,1861.0,0
12210568,15750.0,0.0,33750.0,1636.65,19502.0,2288.0,0
12165285,18000.0,0.0,49752.0,3943.8,8891.0,1668.0,0
12113859,13500.0,1.0,49049.55,4791.15,14102.0,4807.0,0
12169084,21600.0,0.0,84600.0,2795.85,14698.0,1843.0,0
12184700,18000.0,0.0,90000.0,4608.45,19908.0,1743.0,0
12220687,18000.0,2.0,125568.0,4523.4,12628.0,86.0,1
12169927,4500.0,0.0,32702.4,1245.6,20667.0,909.0,0
12140110,30600.0,0.0,62218.8,2234.7,17209.0,4648.0,0
12200333,13500.0,0.0,52128.0,3163.05,9573.0,115.0,0
12207112,12600.0,0.0,45846.0,3335.85,11675.0,2820.0,0
12180482,11250.0,0.0,28440.0,1645.65,23858.0,5964.0,0
12124285,22500.0,2.0,105644.7,3101.85,16649.0,2072.0,0
12189320,15750.0,0.0,52315.2,4811.4,9076.0,2036.0,0
12136330,40500.0,2.0,151314.3,7699.5,14869.0,6676.0,0
12195428,31500.0,0.0,152204.85,6212.25,20372.0,3643.0,0
12141120,22500.0,0.0,75519.0,3645.9,16089.0,302.0,0
12197340,11250.0,1.0,33750.0,1687.5,16109.0,111.0,1
12158035,11250.0,2.0,67500.0,3247.2,14240.0,1044.0,1
12173616,67500.0,0.0,81000.0,4050.0,12947.0,4393.0,0
12195599,22500.0,0.0,67500.0,3247.2,10915.0,3077.0,0
12115887,18000.0,0.0,97999.2,3484.8,12391.0,4731.0,0
12158294,18000.0,1.0,109602.0,4656.6,17289.0,5550.0,0
12214065,6750.0,0.0,59848.65,1977.75,13917.0,2539.0,0
12113375,12600.0,0.0,43781.85,3472.2,10514.0,1036.0,0
12178336,11250.0,0.0,45450.0,1938.6,18156.0,8651.0,0
12158693,11250.0,0.0,59977.8,2898.45,10053.0,1652.0,0
12220077,18000.0,0.0,45771.75,3343.5,16231.0,3205.0,1
12197215,13500.0,1.0,105493.5,4482.45,14369.0,372.0,0
12149561,18000.0,2.0,27000.0,1350.0,12356.0,2058.0,0
12139720,15750.0,1.0,111791.7,4446.45,13379.0,4834.0,0
12214082,11250.0,1.0,22388.4,2424.15,9834.0,453.0,0
12108160,11250.0,0.0,33750.0,1687.5,18995.0,7158.0,0
12128445,31500.0,0.0,23985.0,2583.0,9441.0,1267.0,0
12210308,27000.0,1.0,54449.1,2122.65,11442.0,622.0,1
12188939,9000.0,1.0,27627.75,2195.55,14701.0,4135.0,0
12166011,9000.0,0.0,107820.0,3152.25,16581.0,268.0,0
12191464,42750.0,0.0,78192.0,5702.85,15632.0,1072.0,0
12100600,22500.0,0.0,94500.0,2598.75,13596.0,4588.0,1
12120659,20700.0,0.0,104585.4,3386.7,16055.0,1426.0,0
12207235,11250.0,0.0,54000.0,1741.95,12985.0,1356.0,0
12212271,15750.0,0.0,67500.0,3782.25,18458.0,2657.0,0
12107736,18000.0,2.0,76022.55,3015.0,14757.0,2741.0,1
12149780,36000.0,0.0,102474.0,5245.2,11497.0,109.0,0
12175308,33750.0,0.0,47376.0,5622.3,9134.0,2309.0,0
12160486,45000.0,0.0,176211.0,4845.6,19212.0,3633.0,0
12150493,11250.0,0.0,22950.0,1082.7,11340.0,1155.0,0
12138627,15300.0,1.0,18000.0,900.0,8630.0,1025.0,0
12135484,15750.0,0.0,27000.0,1350.0,7906.0,550.0,1
12123361,9000.0,3.0,31500.0,1531.8,10707.0,1071.0,0
12146651,22500.0,2.0,90000.0,6014.7,10672.0,1520.0,0
12190364,22500.0,0.0,47250.0,4616.1,19575.0,3750.0,0
12142731,20250.0,0.0,180000.0,6269.85,18265.0,5892.0,0
12127693,9000.0,2.0,27000.0,1920.15,12974.0,5510.0,0
12203594,13500.0,0.0,90000.0,2903.4,16428.0,2184.0,0
12174473,27000.0,1.0,47376.0,5102.1,19923.0,1579.0,1
12169322,13500.0,1.0,45000.0,2369.25,11427.0,1615.0,0
12203486,18000.0,1.0,27000.0,1350.0,13465.0,1560.0,0
12124813,22500.0,0.0,157500.0,4167.9,17417.0,313.0,0
12208258,6750.0,0.0,14263.2,1548.9,14424.0,3587.0,0
12208974,20250.0,1.0,63682.65,5031.45,11934.0,2357.0,0
12116340,9000.0,0.0,115522.65,3390.75,14706.0,8024.0,0
12108790,17100.0,2.0,75384.0,2444.85,16632.0,4160.0,0
12176709,13500.0,0.0,98641.8,4192.2,19462.0,3609.0,1
12195226,15750.0,0.0,75519.0,3645.9,10924.0,408.0,0
12186387,20250.0,3.0,107820.0,3491.1,15001.0,810.0,1
12127177,9000.0,0.0,24727.5,1635.75,21065.0,6575.0,0
12102962,22500.0,1.0,104670.0,5357.25,17265.0,2450.0,0
12173064,22500.0,1.0,66960.0,3431.7,11166.0,2340.0,0
12145928,16200.0,1.0,111384.0,5700.15,15657.0,1327.0,0
12163803,31500.0,1.0,102474.0,5245.2,16341.0,454.0,0
